building_id,building_type,sqft,yearbuilt,numberoffloors,airTemperature,humidity,power_consumption
306,K-12 School,356000.0,2014.0,21.0,15.661432726857926,61.7877420754413,171.27679157894735
307,K-12 School,62800.0,2014.0,7.0,15.661432726857926,61.7877420754413,126.23122160728698
308,Police Station,51176.0,1908.0,10.0,15.661432726857926,61.7877420754413,48.42821820050239
309,K-12 School,57100.0,2015.0,7.0,15.661432726857926,61.7877420754413,37.19395520255985
310,Other - Recreation,15950.0,1906.0,9.0,15.661432726857926,61.7877420754413,23.889485042247088
311,Other - Recreation,194300.0,1900.0,12.0,15.661432726857926,61.7877420754413,0.8282300732936325
312,Office,8637.0,1921.0,11.0,15.661432726857926,61.7877420754413,53.5556716162193
313,K-12 School,51500.0,1931.0,6.0,15.661432726857926,61.7877420754413,105.5178973918028
314,Fire Station,10873.0,1954.0,8.0,15.661432726857926,61.7877420754413,14.88750515227845
315,K-12 School,65751.0,1934.0,9.0,15.661432726857926,61.7877420754413,157.10164293537787
316,Fire Station,5033.0,1983.0,4.0,15.661432726857926,61.7877420754413,11.948291692870617
317,Other - Recreation,2067.0,1936.0,5.0,15.661432726857926,61.7877420754413,2.603139750115687
318,Other - Public Services,22000.0,1907.0,7.0,15.661432726857926,61.7877420754413,30.56592200811939
319,K-12 School,50000.0,1928.0,10.0,15.661432726857926,61.7877420754413,60.481981564181844
320,Other - Recreation,6625.0,1900.0,6.0,15.661432726857926,61.7877420754413,3.848025743292241
321,K-12 School,103800.0,1924.0,9.0,15.661432726857926,61.7877420754413,67.20739691604797
322,K-12 School,225000.0,1900.0,8.0,15.661432726857926,61.7877420754413,1.5424085758039814
323,Other - Recreation,20644.0,1916.0,22.0,15.661432726857926,61.7877420754413,37.75496192820748
324,Other - Public Services,78550.0,1921.0,10.0,15.661432726857926,61.7877420754413,22.027018065401325
325,Office,16098.0,1960.0,9.0,15.661432726857926,61.7877420754413,43.47589469471758
326,Office,105000.0,1968.0,25.0,15.661432726857926,61.7877420754413,234.47213145809417
327,Fire Station,13100.0,1929.0,7.0,15.661432726857926,61.7877420754413,18.110858709935435
328,K-12 School,105500.0,1949.0,9.0,15.661432726857926,61.7877420754413,92.36808921282798
329,Fire Station,15913.0,1973.0,4.0,15.661432726857926,61.7877420754413,34.14565222368496
330,K-12 School,37083.0,1908.0,13.0,15.661432726857926,61.7877420754413,34.26183112279899
331,K-12 School,282200.0,1928.0,12.0,15.661432726857926,61.7877420754413,435.2471076079507
332,Other - Recreation,11910.0,1900.0,10.0,15.661432726857926,61.7877420754413,28.918467871026753
333,Other - Education,59200.0,1959.0,7.0,15.661432726857926,61.7877420754413,55.29869517920531
334,Other - Recreation,45548.0,1908.0,10.0,15.661432726857926,61.7877420754413,65.48667927773002
335,K-12 School,99325.0,1927.0,10.0,15.661432726857926,61.7877420754413,157.82374743092032
336,K-12 School,47200.0,1935.0,14.0,15.661432726857926,61.7877420754413,48.79301582632229
337,Other - Recreation,3133.0,1911.0,1.0,15.661432726857926,61.7877420754413,1.7566417778822974
338,K-12 School,65000.0,1925.0,6.0,15.661432726857926,61.7877420754413,71.5592465126915
339,K-12 School,288800.0,1923.0,21.0,15.661432726857926,61.7877420754413,555.969565589191
340,K-12 School,90400.0,1957.0,27.0,15.661432726857926,61.7877420754413,367.12546148507977
341,K-12 School,59900.0,1962.0,13.0,15.661432726857926,61.7877420754413,60.47465136249141
342,K-12 School,115000.0,2004.0,10.0,15.661432726857926,61.7877420754413,226.50156460090454
343,K-12 School,57100.0,1960.0,11.0,15.661432726857926,61.7877420754413,49.12113030998852
344,Office,229000.0,2010.0,12.0,15.661432726857926,61.7877420754413,427.7759368577301
345,K-12 School,43000.0,1923.0,8.0,15.661432726857926,61.7877420754413,39.47272950445307
346,Swimming Pool,22334.0,1977.0,9.0,15.661432726857926,61.7877420754413,85.3436941836501
347,Other - Recreation,23803.0,1969.0,8.0,15.661432726857926,61.7877420754413,81.52896043577982
348,K-12 School,71100.0,1922.0,3.0,15.661432726857926,61.7877420754413,35.48554806565065
349,Other - Recreation,1843.0,1972.0,4.0,15.661432726857926,61.7877420754413,13.400094285714284
350,K-12 School,158000.0,1959.0,11.0,15.661432726857926,61.7877420754413,204.05943564115066
351,Other - Lodging/Residential,15420.0,1931.0,9.0,15.661432726857926,61.7877420754413,24.091956596230723
352,Library,22000.0,1917.0,10.0,15.661432726857926,61.7877420754413,42.5547547450263
353,K-12 School,75500.0,2007.0,14.0,15.661432726857926,61.7877420754413,166.85358389683913
354,K-12 School,77500.0,1942.0,9.0,15.661432726857926,61.7877420754413,124.07289716393821
355,Multifamily Housing,7250.0,1972.0,5.0,15.661432726857926,61.7877420754413,0.5422410967068991
356,Other - Recreation,17709.0,1977.0,7.0,15.661432726857926,61.7877420754413,26.603822793854945
357,K-12 School,75900.0,1974.0,14.0,15.661432726857926,61.7877420754413,158.97862320087162
358,K-12 School,154000.0,2015.0,14.0,15.661432726857926,61.7877420754413,184.1168776041667
359,Fire Station,10577.0,1969.0,13.0,15.661432726857926,61.7877420754413,21.0656388650043
360,Police Station,45098.0,1924.0,10.0,15.661432726857926,61.7877420754413,101.29051607347876
361,K-12 School,83800.0,1944.0,10.0,15.661432726857926,61.7877420754413,152.27767036632352
362,K-12 School,58908.0,1910.0,8.0,15.661432726857926,61.7877420754413,62.38918074082556
363,K-12 School,144900.0,1908.0,9.0,15.661432726857926,61.7877420754413,160.7779750418857
364,K-12 School,99700.0,1955.0,19.0,15.661432726857926,61.7877420754413,110.3424255020198
365,Other - Education,77500.0,1906.0,14.0,15.661432726857926,61.7877420754413,28.64555459869101
366,K-12 School,182500.0,1970.0,26.0,15.661432726857926,61.7877420754413,195.01841527555453
367,Social/Meeting Hall,4336.0,1923.0,3.0,15.661432726857926,61.7877420754413,4.398553444724193
368,Other - Lodging/Residential,2000.0,1904.0,5.0,15.661432726857926,61.7877420754413,2.5414198972442783
369,K-12 School,77700.0,1905.0,9.0,15.661432726857926,61.7877420754413,72.92922936199406
370,Library,4925.0,1961.0,5.0,15.661432726857926,61.7877420754413,7.459034541821296
371,K-12 School,69600.0,1949.0,8.0,15.661432726857926,61.7877420754413,55.8517934907174
372,Fire Station,13224.0,1965.0,12.0,15.661432726857926,61.7877420754413,20.763824541284404
373,Social/Meeting Hall,21368.0,1920.0,4.0,15.661432726857926,61.7877420754413,10.274776469243083
374,K-12 School,69300.0,2017.0,11.0,15.661432726857926,61.7877420754413,35.41686287569727
375,K-12 School,83800.0,1946.0,7.0,15.661432726857926,61.7877420754413,106.40094271667049
376,Hospital (General Medical & Surgical),819577.0,1922.0,29.0,15.661432726857926,61.7877420754413,1465.3746170678337
377,Fire Station,9941.0,1963.0,5.0,15.661432726857926,61.7877420754413,18.807906017191975
378,Swimming Pool,20584.0,1908.0,5.0,15.661432726857926,61.7877420754413,66.15794461889809
379,Retail Store,16500.0,1919.0,9.0,15.661432726857926,61.7877420754413,75.96772677969972
380,Library,6431.0,1920.0,2.0,15.661432726857926,61.7877420754413,17.623330098195936
381,Other - Recreation,15960.0,2005.0,6.0,15.661432726857926,61.7877420754413,34.980130737611326
382,Swimming Pool,5554.0,1906.0,2.0,15.661432726857926,61.7877420754413,8.497644131777625
383,K-12 School,49100.0,1911.0,4.0,15.661432726857926,61.7877420754413,53.618639451898375
384,K-12 School,46484.0,1932.0,15.0,15.661432726857926,61.7877420754413,103.92127486851132
385,Other - Lodging/Residential,350000.0,1949.0,14.0,15.661432726857926,61.7877420754413,328.51833765784465
386,Office,850354.0,1989.0,31.0,15.661432726857926,61.7877420754413,2128.527409350057
387,Office,585955.0,1942.0,12.0,15.661432726857926,61.7877420754413,894.0551361272561
388,Fire Station,12506.0,1966.0,4.0,15.661432726857926,61.7877420754413,12.217416876863105
389,Fire Station,35241.0,1978.0,9.0,15.661432726857926,61.7877420754413,48.69511267362112
390,Other - Recreation,7675.0,1949.0,9.0,15.661432726857926,61.7877420754413,14.785419045444165
391,K-12 School,95100.0,1927.0,9.0,15.661432726857926,61.7877420754413,102.61333925705114
392,Other - Recreation,1858.0,1944.0,2.0,15.661432726857926,61.7877420754413,11.371022753258632
393,K-12 School,47984.0,2002.0,9.0,15.661432726857926,61.7877420754413,86.25429381118681
394,K-12 School,60200.0,1964.0,12.0,15.661432726857926,61.7877420754413,58.03979508196722
395,Non-Refrigerated Warehouse,27318.0,1920.0,7.0,15.661432726857926,61.7877420754413,45.49765707406558
396,Office,13728.0,1904.0,6.0,15.661432726857926,61.7877420754413,20.597964647331388
397,Fire Station,18432.0,1973.0,7.0,15.661432726857926,61.7877420754413,31.197325154781016
398,Other - Recreation,17262.0,2003.0,4.0,15.661432726857926,61.7877420754413,39.82384007331882
399,K-12 School,104200.0,2009.0,26.0,15.661432726857926,61.7877420754413,238.90797057476527
400,Other - Public Services,30810.0,1935.0,10.0,15.661432726857926,61.7877420754413,43.442635579175956
401,K-12 School,57165.0,2014.0,4.0,15.661432726857926,61.7877420754413,55.635303411953295
402,Office,34400.0,1946.0,13.0,15.661432726857926,61.7877420754413,86.40713590565606
403,K-12 School,87107.0,1967.0,12.0,15.661432726857926,61.7877420754413,78.35083232879859
404,K-12 School,53000.0,1912.0,9.0,15.661432726857926,61.7877420754413,78.02931054196205
405,K-12 School,59400.0,1900.0,7.0,15.661432726857926,61.7877420754413,53.786010214035684
406,Other - Recreation,3545.0,2000.0,2.0,15.661432726857926,61.7877420754413,22.556157936870996
407,Fire Station,8925.0,1912.0,6.0,15.661432726857926,61.7877420754413,18.918858533791525
408,Social/Meeting Hall,16768.0,1980.0,9.0,15.661432726857926,61.7877420754413,26.671981630309983
409,Social/Meeting Hall,54061.0,2006.0,15.0,15.661432726857926,61.7877420754413,71.7457459354248
410,K-12 School,62200.0,1963.0,13.0,15.661432726857926,61.7877420754413,74.71264540874743
411,K-12 School,180000.0,1939.0,13.0,15.661432726857926,61.7877420754413,116.13254992846925
412,Fire Station,19315.0,1946.0,13.0,15.661432726857926,61.7877420754413,32.56708323792077
413,Other - Recreation,12660.0,1925.0,11.0,15.661432726857926,61.7877420754413,51.09996397117694
414,Fire Station,2818.0,1907.0,8.0,15.661432726857926,61.7877420754413,4.357852183393585
415,K-12 School,49500.0,1962.0,10.0,15.661432726857926,61.7877420754413,56.10068957992362
416,Fire Station,5783.0,1944.0,8.0,15.661432726857926,61.7877420754413,177.4257048786074
417,K-12 School,82200.0,1916.0,8.0,15.661432726857926,61.7877420754413,47.54103961529654
418,Other - Entertainment/Public Assembly,2347.0,1930.0,3.0,15.661432726857926,61.7877420754413,16.545532815001145
419,K-12 School,167500.0,1905.0,8.0,15.661432726857926,61.7877420754413,49.76441855691266
420,K-12 School,325217.0,2006.0,26.0,15.661432726857926,61.7877420754413,518.9253166866198
421,Other - Recreation,16098.0,1929.0,7.0,15.661432726857926,61.7877420754413,4.905121657983626
422,K-12 School,79800.0,1924.0,7.0,15.661432726857926,61.7877420754413,59.669302224633746
423,K-12 School,38500.0,2016.0,3.0,15.661432726857926,61.7877420754413,140.08610679167617
424,K-12 School,64113.0,1924.0,6.0,15.661432726857926,61.7877420754413,77.76560593900481
425,Other - Recreation,6139.0,1954.0,5.0,15.661432726857926,61.7877420754413,17.089596732735476
426,K-12 School,110000.0,1908.0,8.0,15.661432726857926,61.7877420754413,82.8230803979872
427,Other - Recreation,2407.0,1900.0,7.0,15.661432726857926,61.7877420754413,7.050055523917995
428,Non-Refrigerated Warehouse,14839.0,2005.0,12.0,15.661432726857926,61.7877420754413,6.922520071899341
429,Other - Recreation,36387.0,1927.0,11.0,15.661432726857926,61.7877420754413,53.93774123558297
430,K-12 School,41329.0,1973.0,10.0,15.661432726857926,61.7877420754413,29.4733963233615
431,K-12 School,110100.0,1907.0,7.0,15.661432726857926,61.7877420754413,29.236266538830296
432,Fire Station,7079.0,1972.0,2.0,15.661432726857926,61.7877420754413,8.979151632792876
433,K-12 School,69600.0,1978.0,12.0,15.661432726857926,61.7877420754413,144.04047761544328
434,Other - Recreation,86120.0,1926.0,13.0,15.661432726857926,61.7877420754413,168.75222463312969
435,K-12 School,271300.0,1940.0,10.0,15.661432726857926,61.7877420754413,98.38269078834374
436,Social/Meeting Hall,81397.0,2004.0,20.0,15.661432726857926,61.7877420754413,336.52397093102974
437,Other - Recreation,11274.0,1923.0,5.0,15.661432726857926,61.7877420754413,28.694759260319458
438,Library,8726.0,1904.0,3.0,15.661432726857926,61.7877420754413,11.531790465315444
439,Other - Recreation,969.0,1904.0,2.0,15.661432726857926,61.7877420754413,1.7827397581875808
440,Social/Meeting Hall,32527.0,1902.0,6.0,15.661432726857926,61.7877420754413,25.178833180882688
441,Non-Refrigerated Warehouse,202829.0,1983.0,9.0,15.661432726857926,61.7877420754413,90.99361212605618
442,K-12 School,101400.0,1930.0,10.0,15.661432726857926,61.7877420754413,104.94822847682119
443,Social/Meeting Hall,14269.0,1919.0,12.0,15.661432726857926,61.7877420754413,24.450037140734814
444,Other - Recreation,1396.0,1978.0,3.0,15.661432726857926,61.7877420754413,6.421532165091077
445,K-12 School,47400.0,1929.0,10.0,15.661432726857926,61.7877420754413,37.2346487104561
446,Fire Station,11934.0,1930.0,2.0,15.661432726857926,61.7877420754413,12.758578369726765
447,Fire Station,23918.0,1901.0,10.0,15.661432726857926,61.7877420754413,36.539632294164676
448,Parking,1760.0,1969.0,15.0,15.661432726857926,61.7877420754413,16.876995138690305
449,Police Station,103200.0,1905.0,8.0,15.661432726857926,61.7877420754413,227.70542075256554
450,Other - Recreation,23055.0,1957.0,11.0,15.661432726857926,61.7877420754413,64.70731696173614
451,K-12 School,39500.0,1930.0,2.0,15.661432726857926,61.7877420754413,2.8939963409753586
452,Office,29916.0,2002.0,13.0,15.661432726857926,61.7877420754413,55.365070792418365
453,Other - Lodging/Residential,15574.0,1920.0,7.0,15.661432726857926,61.7877420754413,15.849334211128921
454,Other - Recreation,11651.0,2015.0,11.0,15.661432726857926,61.7877420754413,49.77947867840402
455,Fire Station,36562.0,1980.0,3.0,15.661432726857926,61.7877420754413,96.51427109535788
456,Office,62205.0,1921.0,11.0,15.661432726857926,61.7877420754413,102.90523070757958
457,Other - Public Services,35033.0,1962.0,21.0,15.661432726857926,61.7877420754413,68.87627716769619
458,Other - Public Services,3267.0,1908.0,7.0,15.661432726857926,61.7877420754413,22.983889174521565
459,K-12 School,70800.0,1964.0,14.0,15.661432726857926,61.7877420754413,97.67509563231516
460,K-12 School,109000.0,1940.0,13.0,15.661432726857926,61.7877420754413,65.32838128467654
461,Fire Station,12945.0,1960.0,7.0,15.661432726857926,61.7877420754413,13.285871310507675
462,K-12 School,40950.0,1910.0,11.0,15.661432726857926,61.7877420754413,163.394498511564
463,Police Station,43992.0,1968.0,10.0,15.661432726857926,61.7877420754413,203.44222664359862
464,Library,21472.0,2011.0,23.0,15.661432726857926,61.7877420754413,53.29511034877073
465,Office,328760.0,1904.0,8.0,15.661432726857926,61.7877420754413,701.0325791358596
466,Other - Lodging/Residential,18340.0,1900.0,3.0,15.661432726857926,61.7877420754413,22.58435350281836
467,K-12 School,116872.0,1931.0,14.0,15.661432726857926,61.7877420754413,161.20621442070902
468,Other - Recreation,5013.0,1923.0,3.0,15.661432726857926,61.7877420754413,11.293772221585044
469,K-12 School,155100.0,1931.0,23.0,15.661432726857926,61.7877420754413,150.53018294077293
470,Fire Station,24875.0,1984.0,12.0,15.661432726857926,61.7877420754413,25.419167619483193
471,Library,16576.0,1932.0,2.0,15.661432726857926,61.7877420754413,53.401835696318315
472,Urgent Care Center/Clinic/Other Outpatient Office,29192.0,2014.0,4.0,15.661432726857926,61.7877420754413,51.39887588490523
473,Police Station,14125.0,1901.0,9.0,15.661432726857926,61.7877420754413,20.36760208464578
474,K-12 School,79700.0,1932.0,10.0,15.661432726857926,61.7877420754413,108.83802908841045
475,Other - Recreation,4589.0,1970.0,5.0,15.661432726857926,61.7877420754413,26.451915161216558
476,Other - Recreation,36744.0,2004.0,14.0,15.661432726857926,61.7877420754413,123.99387165101902
477,Library,17927.0,1905.0,10.0,15.661432726857926,61.7877420754413,30.67016774489036
478,K-12 School,69400.0,1959.0,8.0,15.661432726857926,61.7877420754413,93.63981134232793
479,Police Station,9226.0,1978.0,6.0,15.661432726857926,61.7877420754413,16.802458922539646
480,Library,25000.0,1936.0,6.0,15.661432726857926,61.7877420754413,17.721683568790667
481,Fire Station,9816.0,1920.0,3.0,15.661432726857926,61.7877420754413,21.040467166657127
482,Office,6400.0,1923.0,10.0,15.661432726857926,61.7877420754413,33.23741081637319
483,Other - Recreation,1977.0,1913.0,2.0,15.661432726857926,61.7877420754413,7.33685928228313
484,Police Station,42470.0,1926.0,11.0,15.661432726857926,61.7877420754413,6.7033255437713475
485,Library,22500.0,1904.0,4.0,15.661432726857926,61.7877420754413,38.338675762439806
486,Police Station,47439.0,1952.0,16.0,15.661432726857926,61.7877420754413,149.3332275192692
487,Office,40000.0,1968.0,10.0,15.661432726857926,61.7877420754413,59.53741645685512
488,Fire Station,13044.0,1913.0,5.0,15.661432726857926,61.7877420754413,27.337894209577232
489,Library,21318.0,1954.0,7.0,15.661432726857926,61.7877420754413,18.199088373272474
490,Library,24618.0,1915.0,18.0,15.661432726857926,61.7877420754413,42.56623538179317
491,K-12 School,162700.0,1977.0,16.0,15.661432726857926,61.7877420754413,415.84560239117104
492,K-12 School,170000.0,1956.0,23.0,15.661432726857926,61.7877420754413,137.14832961245634
493,K-12 School,69400.0,1911.0,7.0,15.661432726857926,61.7877420754413,91.22263091699061
494,Police Station,46007.0,1950.0,9.0,15.661432726857926,61.7877420754413,87.95384690144066
495,Fire Station,10151.0,1966.0,10.0,15.661432726857926,61.7877420754413,17.02090156446271
496,Office,474680.0,1986.0,18.0,15.661432726857926,61.7877420754413,914.0166373690338
497,Other - Recreation,1102.0,1905.0,5.0,15.661432726857926,61.7877420754413,2.489678675188844
498,Fire Station,21600.0,1962.0,8.0,15.661432726857926,61.7877420754413,32.47718397064725
499,Other - Lodging/Residential,31283.0,1935.0,5.0,15.661432726857926,61.7877420754413,62.18165046878574
500,Fire Station,15775.0,1917.0,5.0,15.661432726857926,61.7877420754413,29.908839603960395
501,Police Station,43955.0,1978.0,8.0,15.661432726857926,61.7877420754413,97.53406071346903
502,Office,30000.0,1907.0,6.0,15.661432726857926,61.7877420754413,16.550398490652334
503,K-12 School,104294.0,1976.0,9.0,15.661432726857926,61.7877420754413,148.86776098742646
504,K-12 School,394000.0,2013.0,13.0,15.661432726857926,61.7877420754413,661.5091322690992
505,K-12 School,207000.0,1935.0,10.0,15.661432726857926,61.7877420754413,360.1609674972282
506,Library,18000.0,1938.0,3.0,15.661432726857926,61.7877420754413,54.54115100498196
507,Library,22000.0,2007.0,5.0,15.661432726857926,61.7877420754413,113.6911153670249
508,K-12 School,86375.0,1903.0,8.0,15.661432726857926,61.7877420754413,177.4303945337069
509,K-12 School,66600.0,1959.0,14.0,15.661432726857926,61.7877420754413,50.29124585818424
510,K-12 School,69600.0,1908.0,11.0,15.661432726857926,61.7877420754413,94.72758229804775
511,K-12 School,64750.0,1932.0,8.0,15.661432726857926,61.7877420754413,139.6621171171171
512,K-12 School,112000.0,1985.0,7.0,15.661432726857926,61.7877420754413,147.49528661760132
513,K-12 School,85039.0,1925.0,12.0,15.661432726857926,61.7877420754413,334.05513770397937
514,K-12 School,98900.0,1961.0,16.0,15.661432726857926,61.7877420754413,155.17150719342317
515,K-12 School,66600.0,1970.0,10.0,15.661432726857926,61.7877420754413,83.11705406800068
516,K-12 School,193800.0,1906.0,11.0,15.661432726857926,61.7877420754413,186.7139409042364
517,K-12 School,283000.0,2014.0,20.0,15.661432726857926,61.7877420754413,403.2324736332022
518,K-12 School,72800.0,1959.0,11.0,15.661432726857926,61.7877420754413,74.4417057410796
519,K-12 School,95000.0,1976.0,18.0,15.661432726857926,61.7877420754413,121.28607223476298
520,K-12 School,47500.0,1968.0,6.0,15.661432726857926,61.7877420754413,62.24649034616703
521,Library,16200.0,1912.0,9.0,15.661432726857926,61.7877420754413,56.65008347149963
522,Fire Station,7732.0,1913.0,2.0,15.661432726857926,61.7877420754413,13.158858060077964
523,Other - Recreation,14842.0,1908.0,10.0,15.661432726857926,61.7877420754413,26.25740698274379
524,K-12 School,376507.0,2011.0,22.0,15.661432726857926,61.7877420754413,117.58989418292055
525,Other - Recreation,63000.0,1962.0,13.0,15.661432726857926,61.7877420754413,171.85639764503864
526,K-12 School,99975.0,1968.0,10.0,15.661432726857926,61.7877420754413,175.00296246648793
527,K-12 School,66404.0,1907.0,9.0,15.661432726857926,61.7877420754413,93.18801952500571
528,K-12 School,87600.0,1946.0,11.0,15.661432726857926,61.7877420754413,89.2063518215309
529,Other - Public Services,6010.0,1907.0,6.0,15.661432726857926,61.7877420754413,37.51018782827129
530,Other,10762.0,1969.0,9.0,15.661432726857926,61.7877420754413,13.70617171250289
531,Non-Refrigerated Warehouse,112536.0,1916.0,11.0,15.661432726857926,61.7877420754413,157.32095735571158
532,Non-Refrigerated Warehouse,51622.0,1975.0,10.0,15.661432726857926,61.7877420754413,91.04812113579116
533,Other,34400.0,1946.0,8.0,15.661432726857926,61.7877420754413,374.03257675375914
534,K-12 School,61151.0,1980.0,6.0,15.661432726857926,61.7877420754413,62.218525971792225
535,Other,112283.0,1979.0,10.0,15.661432726857926,61.7877420754413,11.727728365384616
536,Other,10578.0,1949.0,4.0,15.661432726857926,61.7877420754413,52.84497535816619
537,Other - Public Services,4581.0,1962.0,9.0,15.661432726857926,61.7877420754413,8.021558068775477
538,Police Station,12316.0,1947.0,2.0,15.661432726857926,61.7877420754413,17.72783729705008
539,Other - Lodging/Residential,5000.0,2010.0,4.0,15.661432726857926,61.7877420754413,5.182877697841727
540,Police Station,112283.0,1910.0,9.0,15.661432726857926,61.7877420754413,77.98605195546673
541,Other - Public Services,12750.0,1934.0,9.0,15.661432726857926,61.7877420754413,13.083792110567234
542,K-12 School,63900.0,1921.0,11.0,15.661432726857926,61.7877420754413,79.97960390355911
543,Other - Public Services,9000.0,1960.0,6.0,15.661432726857926,61.7877420754413,45.27800365986161
544,Other - Lodging/Residential,2210.0,1947.0,3.0,15.661432726857926,61.7877420754413,3.1396132490905613
545,Other - Public Services,555243.0,1941.0,19.0,15.661432726857926,61.7877420754413,444.8948136952857
546,Prison/Incarceration,461647.0,1976.0,15.0,15.661432726857926,61.7877420754413,1165.3426157313759
547,Office,27600.0,1942.0,5.0,15.661432726857926,61.7877420754413,52.817592042076384
548,Other - Public Services,12000.0,1932.0,6.0,15.661432726857926,61.7877420754413,28.35995041798789
549,Office,8000.0,1911.0,9.0,15.661432726857926,61.7877420754413,20.505176744186045
550,Other - Recreation,9726.0,1971.0,6.0,15.661432726857926,61.7877420754413,6.212699049146522
551,Other - Public Services,134114.0,1916.0,11.0,15.661432726857926,61.7877420754413,156.7542988347397
552,Fire Station,9062.0,1960.0,2.0,15.661432726857926,61.7877420754413,12.970321510297483
554,Other - Public Services,7636.0,1907.0,6.0,15.661432726857926,61.7877420754413,20.613600503087127
555,Fire Station,9392.0,1974.0,3.0,15.661432726857926,61.7877420754413,20.99883730249599
556,Fire Station,11143.0,1945.0,6.0,15.661432726857926,61.7877420754413,23.220551378446114
557,Fire Station,14519.0,1908.0,13.0,15.661432726857926,61.7877420754413,26.87214065180103
558,Police Station,30000.0,1902.0,3.0,15.661432726857926,61.7877420754413,134.07435196195007
559,Other - Public Services,144000.0,1906.0,12.0,15.661432726857926,61.7877420754413,59.36088218456607
560,K-12 School,302000.0,1913.0,10.0,15.661432726857926,61.7877420754413,8.491331516252776
561,Other - Public Services,68203.0,1904.0,7.0,15.661432726857926,61.7877420754413,9.646513048940665
562,Swimming Pool,7133.0,1987.0,4.0,15.661432726857926,61.7877420754413,40.77864721333942
563,Other - Lodging/Residential,11900.0,1955.0,8.0,15.661432726857926,61.7877420754413,36.39780396880018
564,Other - Recreation,898.0,2008.0,5.0,15.661432726857926,61.7877420754413,2.7290701017884866
565,Senior Care Community,15000.0,2010.0,4.0,15.661432726857926,61.7877420754413,31.019803887935964
566,Other - Recreation,1962.0,1971.0,7.0,15.661432726857926,61.7877420754413,3.1265966844490336
567,K-12 School,73200.0,1959.0,9.0,15.661432726857926,61.7877420754413,139.72526850864966
568,Worship Facility,10000.0,2010.0,5.0,15.661432726857926,61.7877420754413,5.158069422999942
569,Other - Recreation,1473.0,1968.0,1.0,15.661432726857926,61.7877420754413,5.504467389433833
570,K-12 School,88300.0,1909.0,8.0,15.661432726857926,61.7877420754413,167.88364595276312
571,Other - Lodging/Residential,2582.0,1902.0,5.0,15.661432726857926,61.7877420754413,2.9195555043758636
572,K-12 School,66900.0,1969.0,9.0,15.661432726857926,61.7877420754413,88.3179127601189
573,Other - Recreation,801.0,1940.0,2.0,15.661432726857926,61.7877420754413,3.0785155443386483
574,Other - Public Services,110800.0,1972.0,6.0,15.661432726857926,61.7877420754413,68.0831136999773
575,K-12 School,21903.0,1931.0,4.0,15.661432726857926,61.7877420754413,80.97514956254433
576,Library,400000.0,1971.0,23.0,15.661432726857926,61.7877420754413,1091.6361439077718
577,Other/Specialty Hospital,23903.0,1970.0,12.0,15.661432726857926,61.7877420754413,37.92962216624685
578,Senior Care Community,9813.0,2010.0,2.0,15.661432726857926,61.7877420754413,17.99408256618446
579,Other - Public Services,12754.0,1968.0,6.0,15.661432726857926,61.7877420754413,24.12083524289643
580,Library,16000.0,2014.0,5.0,15.661432726857926,61.7877420754413,44.526713991298365
581,Office,30525.0,1907.0,19.0,15.661432726857926,61.7877420754413,218.71196525826977
582,Library,20110.0,1936.0,10.0,15.661432726857926,61.7877420754413,25.226249350949058
583,K-12 School,62200.0,2004.0,3.0,15.661432726857926,61.7877420754413,130.63100576553492
584,K-12 School,37800.0,1981.0,9.0,15.661432726857926,61.7877420754413,64.73733107914495
585,Other - Recreation,26187.0,1906.0,5.0,15.661432726857926,61.7877420754413,98.93134646210213
586,K-12 School,22400.0,1918.0,3.0,15.661432726857926,61.7877420754413,33.0933218820015
587,Hospital (General Medical & Surgical),450000.0,2012.0,21.0,15.661432726857926,61.7877420754413,1146.168417162326
588,Other/Specialty Hospital,80500.0,1958.0,12.0,15.661432726857926,61.7877420754413,92.57793219841503
589,Library,19000.0,1917.0,6.0,15.661432726857926,61.7877420754413,29.08270383076043
590,Office,89315.0,1903.0,7.0,15.661432726857926,61.7877420754413,35.07459055209055
591,Other - Public Services,102466.0,1913.0,6.0,15.661432726857926,61.7877420754413,135.21077806122452
592,K-12 School,48994.0,2015.0,15.0,15.661432726857926,61.7877420754413,78.40169563228905
593,Office,340000.0,2010.0,19.0,15.661432726857926,61.7877420754413,647.8519018084861
594,Office,295000.0,1973.0,10.0,15.661432726857926,61.7877420754413,938.0420324971493
595,Other - Public Services,137700.0,1929.0,14.0,15.661432726857926,61.7877420754413,214.87970430107526
596,K-12 School,235000.0,2013.0,15.0,15.661432726857926,61.7877420754413,311.3102763036456
597,Office,31346.0,1915.0,9.0,15.661432726857926,61.7877420754413,53.66965794883509
598,Other - Public Services,89315.0,1910.0,4.0,15.661432726857926,61.7877420754413,16.359283100846106
599,Education,15326.0,1954.0,2.0,15.102759092463799,71.6116173625089,10.980290365163723
600,Education,2010.0,1957.0,1.0,15.102759092463799,71.6116173625089,0.5394493803343855
601,Entertainment/public assembly,82670.0,2016.0,4.0,15.102759092463799,71.6116173625089,160.6557286124559
602,Education,14150.0,1974.0,2.0,15.102759092463799,71.6116173625089,4.44261751417139
603,Education,86091.0,1964.0,8.0,15.102759092463799,71.6116173625089,330.22373104864
604,Education,193202.0,1964.0,10.0,15.102759092463799,71.6116173625089,150.19176951588074
605,Education,47954.0,1980.0,3.0,15.102759092463799,71.6116173625089,41.97751815330216
